Argentina, Cordoba, Cordoba, 1433991600000, 8.21, 27.86, 1001.88, 9.21347, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.29, 78.23, 1006.88, 1.22712, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.53, 77.61, 1006.25, 0.663853, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.65, 79.17, 1006.25, 0.623619, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.39, 79.95, 1005.62, 2.65541, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.2, 78.52, 1005.62, 2.35366, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.25, 78.53, 1006.25, 1.93121, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.4, 79.33, 1005.62, 1.38806, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.57, 80.44, 1006.25, 1.99156, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.3, 80.66, 1005.62, 3.09798, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.13, 80.36, 1005.62, 3.74172, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.22, 79.47, 1006.25, 3.46008, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.39, 79.97, 1006.88, 1.54899, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.46, 79.53, 1006.88, 1.12654, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.54, 79.9, 1005.62, 0.905254, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.58, 81.63, 1005.62, 1.0863, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.61, 80.33, 1005.0, 1.10642, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.72, 78.96, 1006.25, 1.34782, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.91, 78.21, 1004.38, 1.89097, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.94, 79.55, 1006.25, 2.07203, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.96, 79.59, 1006.25, 2.33354, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.8, 78.98, 1005.62, 2.09214, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.48, 81.12, 1004.38, 1.54899, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -2.01, 79.89, 1005.62, 2.13238, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -1.47, 79.62, 1004.38, 2.53471, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, -0.78, 80.94, 1005.62, 3.68137, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 0.02, 78.58, 1003.75, 4.12393, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 0.85, 77.84, 1005.0, 5.43152, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 1.59, 75.06, 1005.0, 7.4432, NOR NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 2.48, 73.24, 1005.62, 8.48927, NOR NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 3.1, 70.09, 1005.0, 11.3257, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 3.88, 70.14, 1005.0, 12.915, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 4.67, 67.45, 1005.0, 16.033, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 5.42, 65.99, 1005.0, 16.375, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 6.39, 61.95, 1005.0, 18.2861, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 6.89, 59.35, 1003.12, 22.752, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 7.4, 56.34, 1005.0, 24.0999, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 7.84, 55.97, 1003.12, 27.3588, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 8.38, 53.69, 1003.75, 25.3069, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 8.59, 52.42, 1002.5, 27.2381, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 9.05, 51.76, 1002.5, 26.7352, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 9.27, 51.11, 1002.5, 25.669, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 9.57, 50.73, 1002.5, 26.6145, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 9.88, 50.42, 1003.12, 26.8156, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 10.25, 49.04, 1003.12, 25.7494, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 10.47, 48.55, 1003.75, 28.1836, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 10.88, 47.33, 1001.88, 28.4652, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 11.02, 47.5, 1001.88, 29.6119, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 11.35, 46.88, 1000.62, 27.057, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 11.37, 46.04, 1001.25, 27.4594, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 11.55, 46.32, 1001.25, 26.6949, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 11.87, 46.09, 1002.5, 25.2666, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 12.1, 45.03, 1000.0, 26.1317, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 12.32, 45.35, 1000.62, 25.6891, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 12.54, 45.25, 1000.62, 24.4419, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 12.84, 42.94, 1000.62, 23.9792, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 12.98, 42.11, 999.375, 24.1602, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 13.23, 39.41, 998.125, 26.9967, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 13.54, 38.19, 997.5, 24.2809, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 13.76, 37.07, 998.125, 23.8384, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 14.01, 33.33, 999.375, 25.8299, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 14.22, 33.62, 998.125, 25.0252, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 14.35, 33.88, 997.5, 25.8098, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 14.43, 32.97, 998.125, 26.0914, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 14.58, 32.3, 999.375, 25.2063, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 14.76, 31.88, 998.75, 23.6372, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 14.82, 30.17, 996.25, 23.6171, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 14.84, 29.46, 997.5, 27.6203, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 14.88, 29.78, 998.75, 25.0252, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 14.87, 28.02, 997.5, 23.436, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 14.79, 26.54, 998.125, 23.4762, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 14.62, 28.03, 996.875, 22.8727, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 14.34, 28.6, 996.875, 21.8267, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 14.06, 29.69, 997.5, 21.1025, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 13.79, 31.45, 997.5, 20.157, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 13.36, 32.71, 997.5, 19.0506, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 13.0, 34.79, 997.5, 16.9383, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 12.53, 36.58, 997.5, 16.6366, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 11.95, 38.62, 998.125, 13.8604, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 11.29, 40.2, 997.5, 11.5068, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 10.69, 44.29, 997.5, 10.8027, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 10.36, 46.69, 995.625, 12.0902, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 10.02, 49.86, 996.875, 12.412, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 9.67, 52.67, 996.25, 12.0499, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 9.37, 54.77, 996.25, 12.6534, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 9.14, 57.06, 996.25, 12.3517, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 9.01, 58.31, 996.875, 12.0097, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 8.81, 59.34, 997.5, 10.1388, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 8.63, 59.7, 996.25, 9.99802, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 8.48, 60.1, 995.625, 9.61581, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 8.48, 59.57, 995.0, 10.9636, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 8.23, 60.48, 996.25, 9.43476, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 7.88, 62.23, 997.5, 9.15312, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 7.43, 63.79, 996.875, 6.77934, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 6.68, 66.18, 997.5, 6.23619, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 6.04, 68.53, 996.25, 6.79946, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 5.63, 69.92, 994.375, 6.83969, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 5.51, 70.71, 996.25, 6.21608, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 5.27, 70.08, 995.625, 3.94288, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 4.82, 70.99, 997.5, 4.04347, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 4.48, 71.43, 998.125, 2.55483, NOR NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 4.13, 71.98, 998.125, 3.17845, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 3.66, 74.01, 997.5, 3.33938, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 2.92, 76.56, 996.25, 3.76183, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 2.63, 78.12, 996.25, 3.50031, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 2.26, 79.44, 996.875, 4.3251, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 2.28, 79.73, 996.25, 4.42568, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 1.83, 79.12, 996.25, 2.79623, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 1.49, 80.06, 996.25, 2.83646, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 1.52, 81.67, 995.625, 4.54639, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 1.55, 80.49, 995.0, 5.0493, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434682800000, 1.5, 80.77, 996.875, 4.52627, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 1.89, 80.91, 995.625, 6.79946, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 2.69, 78.56, 994.375, 8.56974, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.13, 76.16, 995.0, 8.30822, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.28, 74.8, 996.25, 8.8916, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.51, 73.39, 995.0, 9.27382, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.82, 71.49, 995.625, 9.93767, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.14, 69.14, 995.625, 11.205, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.54, 66.85, 993.75, 12.7943, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.64, 66.07, 993.75, 12.7339, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.64, 65.43, 993.75, 13.3173, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.79, 64.32, 993.75, 12.9753, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.87, 63.62, 994.375, 13.8403, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.94, 62.88, 994.375, 12.8144, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 5.01, 62.1, 994.375, 13.9007, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.92, 62.48, 993.75, 14.2225, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.67, 63.59, 993.75, 12.573, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.42, 64.33, 994.375, 12.3316, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.39, 63.95, 993.75, 13.4581, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.35, 63.95, 992.5, 13.0558, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.28, 64.6, 991.875, 13.8806, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.14, 65.74, 992.5, 15.2485, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.94, 66.95, 993.75, 15.7514, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.76, 67.83, 993.75, 15.329, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.54, 68.53, 993.125, 14.0013, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.44, 68.53, 992.5, 15.7112, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.27, 68.93, 992.5, 14.826, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.18, 68.27, 992.5, 16.0532, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.13, 68.48, 991.25, 13.7397, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 2.96, 69.97, 991.25, 12.6534, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 2.68, 71.61, 991.25, 13.4581, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 2.77, 71.55, 991.875, 15.329, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 2.95, 71.41, 992.5, 15.2485, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.09, 70.73, 992.5, 16.5963, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.13, 70.87, 991.25, 15.2485, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.28, 70.53, 991.25, 15.6508, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.35, 70.43, 991.25, 16.2141, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.37, 70.44, 991.875, 17.3004, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.5, 70.19, 991.875, 17.8838, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.57, 70.16, 992.5, 16.2946, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.65, 70.06, 991.25, 14.9266, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.8, 69.08, 992.5, 16.2342, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.02, 67.87, 991.875, 19.2115, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.38, 66.37, 990.625, 21.3841, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.45, 65.9, 991.25, 21.4847, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.51, 65.93, 991.875, 20.9415, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.6, 65.66, 991.875, 19.6943, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.69, 65.39, 990.625, 21.7462, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.61, 65.76, 991.875, 17.0188, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.48, 66.3, 991.875, 16.3348, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.28, 67.51, 991.875, 17.1194, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.01, 68.67, 992.5, 14.1421, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 3.93, 69.13, 991.25, 15.4899, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.0, 69.22, 992.5, 15.3491, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.27, 69.15, 992.5, 15.0071, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 4.75, 68.0, 991.875, 14.9266, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 5.2, 66.65, 992.5, 15.168, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 5.73, 65.1, 993.125, 16.9785, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 6.25, 63.67, 992.5, 16.0934, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 6.73, 62.36, 991.875, 16.7975, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 7.33, 60.82, 993.125, 14.9467, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 7.96, 59.34, 993.125, 16.2342, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 8.52, 57.97, 993.125, 15.3692, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 9.09, 56.41, 992.5, 16.4756, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 9.71, 54.69, 994.375, 13.8202, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 10.23, 52.83, 993.75, 11.6074, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 10.87, 51.46, 993.75, 13.0759, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 11.49, 49.55, 993.75, 13.4782, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 12.13, 49.86, 993.75, 15.6709, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 12.73, 47.3, 993.75, 16.3952, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 13.34, 47.94, 994.375, 15.7715, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 13.75, 45.08, 995.0, 17.4815, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 14.29, 44.83, 996.25, 16.4153, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 14.76, 43.44, 993.125, 18.2258, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 15.21, 42.14, 993.75, 16.4957, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 15.64, 41.34, 993.75, 15.4094, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 16.12, 41.25, 993.125, 11.7079, NOR NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 16.74, 38.66, 994.375, 9.23359, NOR NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 17.16, 37.96, 993.125, 8.54962, NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 17.64, 36.56, 994.375, 7.16156, NOR NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 18.17, 35.15, 993.125, 9.43476, OESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 18.42, 33.62, 993.125, 10.3601, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 19.06, 33.1, 994.375, 10.8429, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434769200000, 19.15, 31.74, 992.5, 12.0097, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
