Argentina, Chaco, Chaco, 1359342000000, 30.12, 37.56, -999.0, -999.0, NORTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364871600000, 22.22, 64.07, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364871600000, 21.66, 66.59, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364871600000, 21.8, 65.84, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364871600000, 21.88, 65.41, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364871600000, 21.17, 67.08, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 20.47, 74.27, 900.0, 4.84814, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 20.57, 72.8, 900.0, 3.7216, ESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 20.47, 73.68, 900.0, 2.47436, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 20.06, 76.63, 900.0, 4.04347, ESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 20.04, 75.91, 900.0, 1.00584, ESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 20.0, 75.74, 900.0, 1.50876, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 20.0, 75.88, 900.0, 2.33354, ESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 19.92, 76.66, 900.0, 1.73004, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 19.98, 76.19, 900.0, 1.36794, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 20.0, 76.22, 900.0, 0.0603503, ESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 19.93, 76.63, 900.0, 2.91693, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 19.73, 77.62, 900.0, 1.77027, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 19.67, 78.0, 900.0, 2.63529, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 19.56, 78.56, 900.0, 2.53471, OESTE SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 19.57, 78.45, 900.0, 2.01167, NOROESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364007600000, 19.12, 80.35, 900.0, 4.02335, OESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.93, 82.04, 900.0, 0.663853, OESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.78, 81.93, 900.0, 1.32771, OESTE SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.89, 81.62, 900.0, 2.93705, NOROESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.82, 82.09, 900.0, 2.01167, NOROESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.87, 82.2, 900.0, 1.12654, NOROESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.63, 83.97, 900.0, 1.46852, NOROESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.34, 84.13, 900.0, 0.0, NOROESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.44, 84.3, 900.0, 0.221284, NOROESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.48, 84.99, 900.0, 2.31343, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.51, 84.93, 900.0, 0.764436, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.39, 85.29, 900.0, 0.321868, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.33, 85.81, 900.0, 0.724203, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.31, 86.15, 900.0, 0.221284, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.29, 86.43, 900.0, 0.603503, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.27, 86.86, 900.0, 1.81051, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.17, 87.42, 900.0, 1.22712, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.08, 87.87, 900.0, 1.42829, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.07, 88.7, 900.0, 2.81634, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.08, 88.87, 900.0, 1.77027, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.19, 90.04, 900.0, 3.88253, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.23, 89.44, 900.0, 0.462685, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.23, 89.68, 900.0, 1.81051, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.29, 90.27, 900.0, 1.83062, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.38, 90.55, 900.0, 2.53471, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.41, 90.33, 900.0, 2.13238, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.38, 90.6, 900.0, 2.91693, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.37, 91.04, 900.0, 2.83646, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.26, 90.59, 900.0, 0.603503, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.17, 90.99, 900.0, 1.56911, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.22, 91.94, 900.0, 4.3251, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.4, 92.01, 900.0, 3.07786, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.48, 91.68, 900.0, 4.34522, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.42, 91.65, 900.0, 2.93705, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.3, 91.75, 900.0, 3.13821, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.18, 91.49, 900.0, 0.523035, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 18.06, 92.08, 900.0, 3.03763, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 17.91, 91.77, 900.0, 1.20701, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364094000000, 17.85, 92.14, 900.0, 1.22712, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.17, 87.01, -999.0, 25.0454, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.52, 86.67, -999.0, 10.1791, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.74, 84.96, -999.0, 10.2193, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.47, 84.24, -999.0, 10.2797, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.72, 84.09, -999.0, 10.682, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.35, 82.12, -999.0, 10.3802, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.32, 80.5, -999.0, 12.7741, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.56, 80.16, -999.0, 12.6937, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.93, 79.47, -999.0, 10.6216, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 24.12, 76.49, -999.0, 17.3608, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 24.03, 76.85, -999.0, 14.1018, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.98, 76.49, -999.0, 15.1077, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 24.41, 76.36, -999.0, 12.9753, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 24.74, 73.32, -999.0, 16.9987, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 24.45, 74.81, -999.0, 13.6794, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 24.41, 74.83, -999.0, 14.1421, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 24.29, 73.87, -999.0, 13.3374, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 24.32, 74.76, -999.0, 11.9695, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 24.31, 75.55, -999.0, 12.3718, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 24.01, 76.33, -999.0, 10.5613, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 24.21, 75.26, -999.0, 9.45487, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.99, 75.27, -999.0, 12.8948, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.98, 75.86, -999.0, 11.6878, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 24.05, 76.07, -999.0, 11.3861, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 24.07, 75.15, -999.0, 9.57557, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 24.05, 75.63, -999.0, 11.6878, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.69, 77.08, -999.0, 6.55806, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.56, 76.57, -999.0, 11.2654, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.32, 78.21, -999.0, 10.2797, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.36, 78.98, -999.0, 8.56974, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.26, 78.72, -999.0, 8.46915, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.07, 78.95, -999.0, 11.2855, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.02, 79.6, -999.0, 8.91172, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.01, 80.49, -999.0, 6.49771, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.11, 80.25, -999.0, 5.83386, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.14, 79.73, -999.0, 4.64697, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.08, 78.47, -999.0, 11.4867, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.08, 77.84, -999.0, 9.81697, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.15, 79.26, -999.0, 3.31926, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.17, 79.13, -999.0, 4.48604, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 23.05, 79.34, -999.0, 9.57557, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.91, 79.89, -999.0, 9.91756, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.77, 80.36, -999.0, 6.05514, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.62, 79.96, -999.0, 13.0357, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.53, 79.44, -999.0, 10.682, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.44, 80.05, -999.0, 9.91756, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.37, 80.53, -999.0, 8.46915, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.31, 81.32, -999.0, 5.39129, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.22, 81.1, -999.0, 6.43736, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.17, 81.6, -999.0, 6.25631, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.1, 82.15, -999.0, 4.22452, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.06, 82.32, -999.0, 5.79362, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 22.0, 82.67, -999.0, 5.0493, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.97, 81.94, -999.0, 10.3802, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.93, 82.45, -999.0, 6.85981, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.91, 82.19, -999.0, 6.73911, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.83, 82.37, -999.0, 7.76507, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.78, 82.44, -999.0, 7.5639, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.72, 82.45, -999.0, 8.20763, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.66, 83.2, -999.0, 3.21868, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.59, 83.13, -999.0, 8.50939, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.53, 83.5, -999.0, 3.98312, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.5, 83.87, -999.0, 4.0837, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.42, 84.13, -999.0, 3.74172, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.37, 84.27, -999.0, 7.40296, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.31, 84.68, -999.0, 5.95456, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.26, 84.94, -999.0, 6.23619, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.21, 84.71, -999.0, 6.65864, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.15, 84.52, -999.0, 6.75923, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 21.07, 84.33, -999.0, 6.69888, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 20.97, 84.98, -999.0, 5.0493, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 20.93, 84.87, -999.0, 7.54378, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 20.88, 85.48, -999.0, 6.75923, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 20.82, 86.45, -999.0, 6.09538, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 20.74, 86.52, -999.0, 5.23035, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 20.67, 86.41, -999.0, 6.09538, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 20.64, 86.28, -999.0, 7.5639, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1364958000000, 20.56, 86.7, -999.0, 5.65281, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 20.48, 87.22, -999.0, 5.02919, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 20.36, 87.79, -999.0, 5.29071, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 20.26, 88.25, -999.0, 7.50355, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 20.14, 88.56, -999.0, 3.92277, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 20.05, 88.89, -999.0, 6.29654, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.94, 89.27, -999.0, 5.19012, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.87, 89.47, -999.0, 4.9286, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.83, 89.79, -999.0, 4.58662, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.8, 89.69, -999.0, 4.28487, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.73, 90.23, -999.0, 4.3251, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.63, 90.35, -999.0, 4.12393, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.54, 90.84, -999.0, 6.33678, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.41, 91.3, -999.0, 4.38545, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.25, 91.83, -999.0, 6.63853, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.08, 92.3, -999.0, 8.06682, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.95, 92.95, -999.0, 6.05514, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.95, 92.54, -999.0, 1.22712, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.98, 93.2, -999.0, 5.19012, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.87, 93.94, -999.0, 6.9604, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.88, 94.41, -999.0, 8.7709, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.87, 94.21, -999.0, 9.45487, NOROESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.65, 94.35, -999.0, 2.73588, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.6, 94.38, -999.0, 12.8948, OESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.5, 94.98, -999.0, 9.57557, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.43, 94.83, -999.0, 6.59829, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.39, 94.62, -999.0, 9.81697, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.26, 94.34, -999.0, 9.47499, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.16, 94.47, -999.0, 9.3744, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.1, 94.52, -999.0, 7.70472, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.03, 94.61, -999.0, 11.2855, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.93, 94.74, -999.0, 7.96623, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.83, 94.73, -999.0, 13.1362, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.74, 94.75, -999.0, 9.57557, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.68, 94.89, -999.0, 7.00063, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.62, 95.01, -999.0, 11.889, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.56, 95.26, -999.0, 8.71055, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.6, 95.22, -999.0, 8.06682, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.56, 95.37, -999.0, 10.0584, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.53, 95.53, -999.0, 6.05514, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.53, 95.55, -999.0, 6.45748, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.55, 95.69, -999.0, 8.85137, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.56, 95.69, -999.0, 13.4983, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.46, 95.64, -999.0, 12.9753, ESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.39, 95.67, -999.0, 10.8228, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.38, 95.58, -999.0, 6.90005, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.36, 95.51, -999.0, 8.67032, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.31, 95.63, -999.0, 9.27382, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.33, 95.59, -999.0, 12.3316, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.4, 95.54, -999.0, 6.03503, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.47, 95.49, -999.0, 4.54639, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.56, 95.39, -999.0, 6.15573, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.6, 95.31, -999.0, 8.6502, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.73, 95.37, -999.0, 10.1791, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.72, 95.65, -999.0, 14.4841, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.82, 95.68, -999.0, 7.96623, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.93, 95.64, -999.0, 12.5327, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.0, 95.37, -999.0, 9.57557, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.97, 95.12, -999.0, 11.6677, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.98, 95.26, -999.0, 11.3861, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.02, 95.25, -999.0, 6.03503, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.04, 95.32, -999.0, 5.89421, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 17.98, 95.32, -999.0, 17.3608, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.09, 95.46, -999.0, 2.33354, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.24, 95.2, -999.0, 8.30822, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.3, 95.23, -999.0, 5.59246, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.31, 94.93, -999.0, 5.53211, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.37, 95.08, -999.0, 7.84553, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.52, 95.09, -999.0, 4.62685, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.67, 95.0, -999.0, 2.73588, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.69, 94.87, -999.0, 6.75923, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 18.87, 94.61, -999.0, 3.78195, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.1, 94.49, -999.0, 1.22712, OESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.35, 93.64, -999.0, 12.6333, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.42, 93.68, -999.0, 4.48604, NOROESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.7, 93.71, -999.0, 6.43736, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 20.07, 92.06, -999.0, 9.27382, ESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 20.04, 91.64, -999.0, 11.2251, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 20.13, 91.94, -999.0, 8.14728, OESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 20.07, 90.83, -999.0, 6.73911, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.99, 91.3, -999.0, 6.25631, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.7, 90.86, -999.0, 7.2018, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.7, 91.9, -999.0, 8.00647, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.48, 92.03, -999.0, 9.47499, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.5, 92.45, -999.0, 10.2797, OESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.19, 92.69, -999.0, 9.27382, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.16, 92.59, -999.0, 13.1765, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.27, 92.82, -999.0, 15.7514, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.18, 92.32, -999.0, 10.2595, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.36, 92.57, -999.0, 11.366, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.28, 92.23, -999.0, 10.682, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.12, 91.46, -999.0, 9.91756, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 19.51, 91.41, -999.0, 7.34261, OESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 20.08, 90.44, -999.0, 7.00063, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 20.54, 89.58, -999.0, 8.81114, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 20.72, 89.01, -999.0, 7.24203, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1365044400000, 20.95, 87.01, -999.0, 10.1791, OESTE, Prov. Chaco
